genre,playlist_name,playlist_id,track_name,artists,track_id,album,album_release,popularity,duration_ms
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Mercy,"Kanye West, Big Sean, Pusha T, 2 Chainz",4qikXelSRKvoCqFcHLB2H2,Mercy,2012-01-01,70,329320
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Willy Wonka (feat. Offset),"Macklemore, Offset",7uKSil5r7uHexnM9lukPTc,GEMINI,2017-09-22,46,222773
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Dip (feat. Nicki Minaj),"Tyga, Nicki Minaj",4hXDobvUaXyDFLnmecoY0z,Dip (feat. Nicki Minaj),2018-10-29,53,195991
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Ric Flair Drip (with Metro Boomin),"Offset, Metro Boomin",7sO5G9EABYOXQKNPNiE9NR,Without Warning,2017-10-30,81,172800
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Jump Out The Window,Big Sean,1jQsKN68yE94tMYml0wHMd,I Decided.,2017-02-03,56,213693
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Mo Bamba,Sheck Wes,1xzBco0xcoJEDXktl7Jxrr,MUDBOY,2018-10-05,74,183906
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Verified,A$AP Ferg,0D57r0pP7et2thTG95dvlf,Verified,2018-06-29,30,122376
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Versace (Remix),"Migos, Drake",0XGLsSU6wtfnKXiMNvQr61,Versace (feat. Drake) [Remix] - Single,2015-01-06,55,246047
r,RAP,0knCdkk2wpzYsvUDXRlaBg,IV. Sweatpants,Childish Gambino,2rmq49FcJ4U3wh1Z7C9UxE,Because The Internet,2013-01-01,0,180680
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Fight Night,Migos,2n5gVJ9fzeX2SSWlLQuyS9,No Label II,2014-06-03,4,216247
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Praise The Lord (Da Shine) (feat. Skepta),"A$AP Rocky, Skepta",7ycWLEP1GsNjVvcjawXz3z,TESTING,2018-05-25,79,205813
r,RAP,0knCdkk2wpzYsvUDXRlaBg,On Me (feat. Cardi B),"Meek Mill, Cardi B",3DnZfpfe8wLeJgzc00gKeW,Championships,2018-11-30,47,225007
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Nasty (Who Dat) (feat. Migos),"A$AP Ferg, Migos",76T8y91xMLWJgfsEsmWGxW,Still Striving,2017-08-18,41,209815
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Bounce Back,Big Sean,206uaQyzb8kOiZ7rHw9wCn,Bounce Back,2016-10-31,0,222400
r,RAP,0knCdkk2wpzYsvUDXRlaBg,1 Thot 2 Thot Red Thot Blue Thot,Yung Gravy,7LptQZjp5wgdYDQZPjOV9O,Snow Cougar,2018-05-04,54,131139
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Pretty Boy Swag,Soulja Boy,2zOWuWdyuMqOoboNRKlJO0,The DeAndre Way,2010-01-01,0,236093
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Drip Too Hard (Lil Baby & Gunna),"Lil Baby, Gunna",78QR3Wp35dqAhFEc2qAGjE,Drip Harder,2018-10-05,80,145542
r,RAP,0knCdkk2wpzYsvUDXRlaBg,FEFE (feat. Nicki Minaj & Murda Beatz),"6ix9ine, Nicki Minaj, Murda Beatz",2E124GmJRnBJuXbTb4cPUB,FEFE (feat. Nicki Minaj & Murda Beatz),2018-07-22,0,179404
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Womp Womp,"Valee, Jeremih",1G5ho820Xi2Qu3HsBZ26ft,Womp Womp,2018-05-04,48,226533
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Live Sheck Wes,Sheck Wes,1dhO5lyN2Otv4qR0xWQXH7,MUDBOY,2018-10-05,53,147346
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Uproar,"Lil Wayne, Swizz Beatz",3wScL5W8H40zzCKN0atfBk,Tha Carter V,2018-09-28,64,194184
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Look Alive (feat. Drake),"BlocBoy JB, Drake",4qKcDkK6siZ7Jp1Jb4m0aL,Look Alive (feat. Drake),2018-02-09,6,181263
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Come Get Her,Rae Sremmurd,1Ser4X0TKttOvo8bgdytTP,SremmLife,2015-01-06,72,212946
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Wit the Shits (W.T.S) [feat. Melii],"Meek Mill, Melii",4Kdu9AlfQyu0o6r2ozCMTc,Championships,2018-11-30,39,170538
r,RAP,0knCdkk2wpzYsvUDXRlaBg,MIDDLE CHILD,J. Cole,2JvzF1RMd7lE3KmFlsyZD8,MIDDLE CHILD,2019-01-23,77,213593
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Pure Water (with Migos),"Mustard, Migos",63cd4JkwGgYJrbOizbfmsp,Pure Water (with Migos),2019-01-16,2,194519
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Faucet Failure,Ski Mask The Slump God,1ThmUihH9dF8EV08ku5AXN,STOKELEY,2018-11-30,68,145626
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Plain Jane,A$AP Ferg,4dVpf9jZjcORqGTLUaeYj9,Still Striving,2017-08-18,69,173601
r,RAP,0knCdkk2wpzYsvUDXRlaBg,"Top Off (feat. JAY Z, Future & Beyoncé)","DJ Khaled, JAY-Z, Future, Beyoncé",1W6wxOOYyJyyok8fqYSZ3m,"Top Off (feat. JAY Z, Future & Beyoncé)",2018-03-02,46,230712
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Rap Saved Me (feat. Quavo),"21 Savage, Offset, Metro Boomin, Quavo",0tdCy39PgWN8LFWu34ORn3,Without Warning,2017-10-30,66,257600
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Act Up,City Girls,3A2yGHWIzmGEIolwonU69h,Girl Code,2018-11-16,64,158332
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Bitchuary,Shordie Shordie,4dV3okcjbQwTcg4ObIGr4N,Captain Hook,2018-12-08,65,134213
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Truth Hurts,Lizzo,5qmq61DAAOUaW8AUo8xKhh,Cuz I Love You (Deluxe),2019-05-03,56,173325
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Bonfire,Childish Gambino,4zGvb8hxGLB2jEPRFiRRqw,Camp,2011-01-01,0,192946
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Uno,Ambjaay,3AEgic4yp82NxMWUjHtxnO,Uno,2019-05-10,51,109090
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Go Loko,"YG, Tyga, Jon Z",3SZqA7rQvROJsCbUu2v0xa,Go Loko,2019-05-03,0,299226
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Chill Bill (feat. J. Davi$ & Spooks),"Rob $tone, J. Davi$, J Spooks",5uDASfU19gDxSjW8cnCaBp,Chill Bill (feat. J. Davi$ & Spooks),2016-06-17,73,177184
r,RAP,0knCdkk2wpzYsvUDXRlaBg,No Limit,"G-Eazy, A$AP Rocky, Cardi B",2Xqd0wUttjueBfdcltADOv,No Limit,2017-09-07,2,245386
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Ni**as In Paris,"JAY-Z, Kanye West",2Zb7wnGUnNPCas2E0wWSQ5,Watch The Throne (Deluxe),2011-08-08,29,219333
r,RAP,0knCdkk2wpzYsvUDXRlaBg,New Freezer (feat. Kendrick Lamar),"Rich The Kid, Kendrick Lamar",4pYZLpX23Vx8rwDpJCpPTA,New Freezer (feat. Kendrick Lamar),2017-09-25,0,193173
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Powerglide (feat. Juicy J),"Rae Sremmurd, Swae Lee, Slim Jxmmi, Juicy J",2yUbCEiaolfSMluDo9RMmG,Powerglide (feat. Juicy J),2018-03-01,0,332300
r,RAP,0knCdkk2wpzYsvUDXRlaBg,I'm Upset,Drake,54oMZ3blwWwuPN4wEoG5mk,I'm Upset,2018-05-26,0,214139
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Bigger Than You (feat. Drake & Quavo),"2 Chainz, Drake, Quavo",5S1IUPueD0xE0vj4zU3nSf,Bigger Than You feat. Drake & Quavo,2018-06-15,51,225893
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Nonstop,Drake,2Vx8E3K5icPZR7OCklWBXX,Scorpion,2018-06-29,2,238613
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Work Hard,Migos,5UzUZULhZL8bW4BqI1ZNOF,Culture II,2018-01-26,42,317880
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Hey Julie! (feat. Lil Yachty),"KYLE, Lil Yachty",1jkEorRvoRQNo1WZfD1X5q,Hey Julie! (feat. Lil Yachty),2018-12-03,43,156442
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Addicted to My Ex,M City JR,5NuhZIx47GxB5DAXg8jWHN,Addicted to My Ex,2016-06-24,55,223074
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Freaky,Tory Lanez,0NJp8GyCOWnQh71xKSPfuV,Freaky,2019-03-15,49,173926
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Murder on My Mind,YNW Melly,7eBqSVxrzQZtK2mmgRG6lC,I AM YOU,2018-08-03,77,268434
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Please Me,"Cardi B, Bruno Mars",0PG9fbaaHFHfre2gUVo7AN,Please Me,2019-02-15,78,200889
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Press,Cardi B,6dPyzkyZwoj9LqjQXOFdVv,Press,2019-05-31,61,143791
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Geek'd (feat. Lil Baby),"Bhad Bhabie, Lil Baby",3nQQotHU6YtE0Z4kiMNoW8,15,2018-09-18,56,133690
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Hi Bich,Bhad Bhabie,3yjpv3Rk2gkHhfhgBjiUKS,15,2018-09-18,58,105130
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Bestie (feat. Kodak Black),"Bhad Bhabie, Kodak Black",4lFBfri98nc9yDjQKVaQZ0,Bestie (feat. Kodak Black) [Spenda C Nola Bounce Remix],2019-01-28,52,140491
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Gucci Flip Flops (feat. Lil Yachty),"Bhad Bhabie, Lil Yachty",3hv6ndi7uFT9L9wrhQCsqY,15,2018-09-18,66,151850
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Babyface Savage (feat. Tory Lanez),"Bhad Bhabie, Tory Lanez",2xB64x7pRS8Qa9uuZktOnA,Babyface Savage (feat. Tory Lanez),2019-01-10,51,161160
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Twerk (feat. Cardi B),"City Girls, Cardi B",4DyBx5MYoq8RsU33cEAIxT,Girl Code,2018-11-16,0,166476
r,RAP,0knCdkk2wpzYsvUDXRlaBg,Goin Baby,DaBaby,3WyRgi8CzQnhzO0xw79tTS,Baby On Baby,2019-03-01,57,141826
r,RAP,0knCdkk2wpzYsvUDXRlaBg,XO Tour Llif3,Lil Uzi Vert,7GX5flRQZVHRAGd6B4TmDO,Luv Is Rage 2,2017-08-25,81,182706
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Suddenly I See,KT Tunstall,5p9XWUdvbUzmPCukOmwoU3,Eye To The Telescope,2005-01-01,78,201706
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Pocketful of Sunshine,Natasha Bedingfield,1uigwk5hNV84zRd5YQQRTk,Pocketful Of Sunshine,2007-04-27,79,202906
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Crazy - James Michael Mix,Alanis Morissette,27cJHbsqx5idVLRZ4f5VsN,The Collection (Standard Edition),2005-11-11,59,218760
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,You Make My Dreams (Come True),Daryl Hall & John Oates,4o6BgsqLIBViaGVbx5rbRk,Voices,1980,80,190626
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Iris,The Goo Goo Dolls,6vrUTGn5p8IrfTZ0J6sIVM,Greatest Hits Volume One - The Singles,2007-11-06,74,289906
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,There She Goes,The La's,0SMkzFGJOBFDI9KfYD55L0,The La's (Deluxe Edition),1990,65,162160
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Alright,Supergrass,5xC8uOesnn0udeXAYlAnoY,I Should Coco,1995-05-15,3,180880
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Hate That You Know Me,Bleachers,7FqScuVJysPgwVFcepFJks,Gone Now,2017-06-02,46,185855
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Lovefool - Radio Edit,The Cardigans,1eRqy8jW4ZLMJR6dl3xsgI,First Band On The Moon,1996-09-17,0,193893
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,The Sign,Ace of Base,0hrBpAOgrt8RXigk83LLNE,The Sign,1993-12-24,76,191240
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Since U Been Gone,Kelly Clarkson,3xrn9i8zhNZsTtcoWgQEAd,Breakaway,2004-01-17,75,188960
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Drops of Jupiter (Tell Me),Train,2hKdd3qO7cWr2Jo0Bcs0MA,Drops Of Jupiter,2001-03-27,82,259933
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Just A Girl,No Doubt,5lWRaa0fBxDE5yU91npPq7,Tragic Kingdom,1995-10-10,74,209200
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Love My Way,Psychedelic Furs,6TmijY3RWPc9zkLmhkZzAb,The Wedding Singer (Music From The Motion Picture),1998,0,210320
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,You're So Vain,Carly Simon,3MV9xKbi1laJHD9Kyu2Yk4,How To Lose A Guy In 10 Days: Music From The Motion Picture,2003-01-01,44,258306
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,"Accidentally In Love - From ""Shrek 2"" Soundtrack",Counting Crows,7FQSD5JjWqGtS1BaQQiT6V,Films About Ghosts: The Best Of...,2003-01-01,62,188386
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Dancing in the Moonlight - 2001 Remix,Toploader,14uiLlBzEQOqXxJRa7S4cL,A Walk To Remember Music From The Motion Picture,2002-01-15,46,232440
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,I Want You To Want Me,Letters To Cleo,3JSlThUtSZKbwhO9dURnxB,10 Things I Hate About You (Original Motion Picture Soundtrack),1999-04-06,50,205906
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Don't You Want Me,The Human League,3L7RtEcu1Hw3OXrpnthngx,Dare!,1981,78,236920
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Bennie And The Jets,Elton John,1fNF85aK9HwwdVJ0Knu0D8,Goodbye Yellow Brick Road (Deluxe Edition),1973-10-05,0,322360
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Rock Your Body,Justin Timberlake,1AWQoqb9bSvzTjaLralEkT,Justified,2002-11-04,83,267266
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Could You Be Loved,Bob Marley & The Wailers,5O4erNlJ74PIF6kGol1ZrC,Uprising,1980-06-10,82,237000
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Friday I'm in Love,The Cure,263aNAQCeFSWipk896byo6,Wish,1992-04-21,70,214400
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,I Melt with You,Modern English,6J2rMSRhgb4HuX6dWgM3nJ,After the Snow,1982-01-25,60,251573
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,"Head Over Heels - Dave Bascombe 7"" N.Mix","Tears For Fears, Dave Bascombe",5lwQGZYF4BXOzFtXc5zk8q,Songs From The Big Chair (Deluxe),1985-02-25,71,257315
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,West End Girls,Pet Shop Boys,4koGF4vd2AV8pF7R3TVBVq,Electrospective: Electronic Music Since 1958,2012-01-01,52,240453
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,"Theme From New York, New York - 2008 Remastered",Frank Sinatra,0K2WjMLZYr09LKwurGRYRE,Nothing But The Best (2008 Remastered),2008-05-13,70,204906
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Tiny Dancer,Elton John,2TVxnKdb3tqe1nhQWwwZCO,Madman Across The Water,1971-11-05,78,377093
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Sunny,Boney M.,3pf96IFggfQuT6Gafqx2rt,Take The Heat Off Me,1976,70,242240
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,More Than A Woman,Bee Gees,2cX2coZS1PYBfPs8wgbdWE,How Can You Mend A Broken Heart,2020-12-11,68,196213
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Alone Again (Naturally),Gilbert O'Sullivan,6vuEG9sZtC4W2zT64f7zLF,Back to Front,1972-01-01,0,216840
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Don't Go Breaking My Heart,"Elton John, Kiki Dee",7HW5WIw7ZgZORCzUxv5gW5,Rock Of The Westies,1975-10-24,79,275440
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,It's My Life - 1997 Remaster,Talk Talk,4jhsuQCUCJKA5f0bXb6XdJ,It's My Life,1984,72,232400
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Come On Eileen,Dexys Midnight Runners,3MrWxJaD2AT0W9DjWF64Vm,Too Rye Ay,1982-07-22,77,287306
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Fuck Me Pumps,Amy Winehouse,3ku4ScVEkZvurrcjmMrOAL,Frank,2003-10-20,53,200600
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Don't You (Forget About Me),Simple Minds,3fH4KjXFYMmljxrcGrbPj9,Once Upon A Time (Super Deluxe),1985,76,263040
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Oogum Boogum Song,Brenton Wood,4WiGGTl7Kt5vnjQHqwLJy1,Oogum Boogum,1967-01-01,65,186567
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Uptown Girl,Billy Joel,5zA8vzDGqPl2AzZkEYQGKh,An Innocent Man,1983-08-08,83,198294
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Mr. Blue Sky,Electric Light Orchestra,2RlgNHKcydI9sayD2Df2xp,Out of the Blue,1977,80,303820
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Crazy On You,Heart,5zH710lFSLtkHbMkslLDjR,Dreamboat Annie,1975,70,293440
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Everywhere - 2017 Remaster,Fleetwood Mac,254bXAqt3zP6P50BdQvEsq,Tango In the Night (Deluxe Edition),1987-04-13,84,226653
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Come On Eileen - Single Edit,"Dexys Midnight Runners, Kevin Rowland",58VaIfHQzC0jflv7zEWyoZ,Too-Rye-Ay (As It Should Have Sounded 2022),2022-10-14,58,205680
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Love Song,Sara Bareilles,4E6cwWJWZw2zWf7VFbH7wf,Little Voice,2007-07-03,72,258483
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Valerie (feat. Amy Winehouse) - Version Revisited,"Mark Ronson, Amy Winehouse",6kopmMZiyLmw7h66uXcXR7,Version,2007-04-16,80,219413
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Tears Dry On Their Own,Amy Winehouse,7MDfN1ldfTMtuXXdVz2Pzc,Back To Black (Deluxe Edition),2006,74,186440
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Put Your Records On,Corinne Bailey Rae,2nGFzvICaeEWjIrBrL2RAx,Corinne Bailey Rae,2006-01-01,80,215360
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Go Your Own Way - 2004 Remaster,Fleetwood Mac,07GvNcU1WdyZJq3XxP0kZa,Rumours,1977-02-04,82,223613
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Maneater,Daryl Hall & John Oates,4aKIs5t9TqP59btlCGPrgw,H2O,1982,3,271893
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,I Want You To Want Me - Soundtrack,Letters To Cleo,3oX3F14vpkCMJnFoF3DSEr,10 Things I Hate About You,2011-04-26,0,205906
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Smile,Lily Allen,4aR9bPMAOFySBuQSbVWF3d,"Alright, Still (Bonus Track Version)",2006-05-08,68,196893
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,The Tide Is High - Radio Mix,Atomic Kitten,5WuVWOngcRkMOx9RRLCvui,Atomic Kitten,2003-04-22,59,205360
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Unwritten,Natasha Bedingfield,3U5JVgI2x4rDyHGObzJfNf,Unwritten,2004-08-30,86,259333
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Superstar,Jamelia,5u5MpBnvJejW9dHPrfWEXZ,Thank You,2003-06-30,71,215480
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Foolish,Ashanti,6zMUIb4uce1CzpbjR3vMdN,Ashanti,2002-01-01,74,227386
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Vogue,Madonna,27QvYgBk0CHOVHthWnkuWt,Celebration (double disc version),2009-09-18,69,316813
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Kiss Me,Sixpence None The Richer,754kgU5rWscRTfvlsuEwFp,Sixpence None The Richer,1997-11-22,85,208680
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Linger,The Cranberries,0gEyKnHvgkrkBM6fbeHdwK,"Everybody Else Is Doing It, So Why Can't We?",1993-03-01,86,274706
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Where You Lead I Will Follow,Carole King,5htNlXFlMI6RMBHhJuGJJm,Love Makes the World,2001-09-25,61,207813
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,The Oogum Boogum Song,Brenton Wood,7fp41IDi1dqARoX0Nuvz5O,The Very Best Of,2017-02-24,50,153413
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Can't Take My Eyes off You,Frankie Valli,6ft9PAgNOjmZ2kFVP7LGqb,The Very Best of Frankie Valli & The 4 Seasons,2003-01-14,73,203240
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,It Had to Be You (Big Band and Vocals),"Harry Connick, Jr.",58Znl2X9CgsghGUZrkEUr4,When Harry Met Sally... Music From The Motion Picture,1989-07-25,55,158226
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,She's so High,Tal Bachman,7mnGQesk1TzQLzQ9bYWZPR,Tal Bachman,1999-02-23,73,224693
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,You're So Vain,Carly Simon,2DnJjbjNTV9Nd5NOa1KGba,No Secrets,1972,76,258411
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Everybody Wants To Rule The World,Tears For Fears,4RvWPyQ5RL0ao9LPZeSouE,Songs From The Big Chair (Super Deluxe Edition),1985-02-25,88,251488
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Soak Up The Sun,Sheryl Crow,215JYyyUnrJ98NK3KEwu6d,"C'Mon, C'Mon",2002-04-08,64,292306
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Happy Together,The Turtles,1JO1xLtVc8mWhIoE3YaCL0,Happy Together,1967,76,176293
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Lovefool,The Cardigans,7aQjPecQdIuNd1sz3KCDhD,First Band On The Moon (Remastered),1996-01-01,83,193953
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Fade Into You,Mazzy Star,1LzNfuep1bnAUR9skqdHCK,So Tonight That I Might See,1993-10-05,87,295600
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,One Step Ahead,Aretha Franklin,0dSRoWYf0GOzX9L44g53sZ,A Bit Of Soul,1996-01-01,49,158673
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Island In The Sun,Weezer,2MLHyLy5z5l5YRp7momlgw,Weezer,2001-05-15,81,200306
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Dreams,The Cranberries,4JGKZS7h4Qa16gOU3oNETV,"Everybody Else Is Doing It, So Why Can't We?",1993-03-01,82,271560
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Perfect Day - Chris Lord Alge Mix,Hoku,0frKt739Ov9vvKS3JRu5Vi,Legally Blonde,2001-01-01,53,206666
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,I Say a Little Prayer,Aretha Franklin,3NfxSdJnVdon1axzloJgba,Aretha Now,1968-06-14,77,216773
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Stand By Me,Ben E. King,3SdTKo2uVsxFblQjpScoHy,Don't Play That Song (Mono),1962-08-20,78,180055
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,100 Years,Five For Fighting,2lFlveK1y13WWp3vnQtrr3,The Battle for Everything,2003,65,244600
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,I Only Want To Be With You,Dusty Springfield,31A3oqQxDLdG9HRx45z62d,Stay Awhile / I Only Want To Be With You (Expanded Edition),1964-06-26,63,158200
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Sweet Disposition,The Temper Trap,0fIDUXVyJ1JISqB4HP4D5H,Conditions,2009-06-19,72,236466
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Accidentally In Love,Counting Crows,4ccM2xBxicGigjLqt6A0YY,Accidentally In Love,2004-04-27,68,188613
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Stop And Stare,OneRepublic,48s0QHJgmiNsth3WEO6U4M,Dreaming Out Loud,2007-01-01,64,223853
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,I'm Like A Bird,Nelly Furtado,2aGw77pZqli064JiPuXYRi,"Whoa, Nelly! (Expanded Edition)",2000,75,243160
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,All You Wanted,Michelle Branch,0kr6d8wHDQPlzuET33NVn6,The Spirit Room,2001-07-31,65,217680
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,This Will Be (An Everlasting Love),Natalie Cole,0PDCewmZCp0P5s00bptcdd,Inseparable,1975-01-01,73,171960
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,She,Elvis Costello,31Tp5iKrVUayn65qhg06nE,In Motion Pictures,2012,65,187720
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,My Girl,The Temptations,745H5CctFr12Mo7cqa1BMH,The Temptations Sing Smokey,1965-03-22,80,165000
r,Rom Com 🤍,3JkPHZN8MYfKgHeEoXhjim,Our Song,Taylor Swift,15DeqWWQB4dcEWzJg15VrN,Taylor Swift,2006-10-24,68,201106
